DELIVERY_DATE,DELIVERY_HOUR,INTERVAL,ENGY
2015/1/4,17,8,16.04
2015/1/4,17,9,16.25
2015/1/4,17,10,33.64
2015/1/4,17,11,27.67
2015/1/4,17,12,52.05
2015/1/4,18,1,14.2
2015/1/4,18,2,14.31
2015/1/4,18,3,14.32
2015/1/4,18,4,14.32
2015/1/4,18,5,14.32
2015/1/4,18,6,14.32
2015/1/4,18,7,14.31
2015/1/4,18,8,14.31
2015/1/4,18,9,14.31
2015/1/4,18,10,14.31
2015/1/4,18,11,14.29
2015/1/4,18,12,14.24
2015/1/4,19,1,14.26
2015/1/4,19,2,13.19
2015/1/4,19,3,13.19
2015/1/4,19,4,14.17
2015/1/4,19,5,14.09
2015/1/4,19,6,14.17
2015/1/4,19,7,13.19
2015/1/4,19,8,13.19
2015/1/4,19,9,13.14
2015/1/4,19,10,13.14
2015/1/4,19,11,13.04
2015/1/4,19,12,12.62
2015/1/4,20,1,14.29
2015/1/4,20,2,14.29
2015/1/4,20,3,14.3
2015/1/4,20,4,14.3
2015/1/4,20,5,14.27
2015/1/4,20,6,14.17
2015/1/4,20,7,13.19
2015/1/4,20,8,13.14
2015/1/4,20,9,13.04
2015/1/4,20,10,13.04
2015/1/4,20,11,12.5
2015/1/4,20,12,12.5
2015/1/4,21,1,14.17
2015/1/4,21,2,14.29
2015/1/4,21,3,13.19
2015/1/4,21,4,13.04
2015/1/4,21,5,13.01
2015/1/4,21,6,13.01
2015/1/4,21,7,13.01
2015/1/4,21,8,12.5
2015/1/4,21,9,12.25
2015/1/4,21,10,12.54
2015/1/4,21,11,12.5
2015/1/4,21,12,7.94
2015/1/4,22,1,14.3
2015/1/4,22,2,19.7
2015/1/4,22,3,19.7
2015/1/4,22,4,19.7
2015/1/4,22,5,14.38
2015/1/4,22,6,14.36
2015/1/4,22,7,14.36
2015/1/4,22,8,14.35
2015/1/4,22,9,14.35
2015/1/4,22,10,14.31
2015/1/4,22,11,14.31
2015/1/4,22,12,14.29
2015/1/4,23,1,59.74
2015/1/4,23,2,58.57
2015/1/4,23,3,25.14
2015/1/4,23,4,24.01
2015/1/4,23,5,19.73
2015/1/4,23,6,14.39
2015/1/4,23,7,14.36
2015/1/4,23,8,14.35
2015/1/4,23,9,14.35
2015/1/4,23,10,14.33
2015/1/4,23,11,14.33
2015/1/4,23,12,14.29
2015/1/4,24,1,23.56
2015/1/4,24,2,19.7
2015/1/4,24,3,19.7
2015/1/4,24,4,14.36
2015/1/4,24,5,14.36
2015/1/4,24,6,14.34
2015/1/4,24,7,14.31
2015/1/4,24,8,14.31
2015/1/4,24,9,14.31
2015/1/4,24,10,14.3
2015/1/4,24,11,14.29
2015/1/4,24,12,14.29
2015/1/5,5,12,5.88
2015/1/5,6,5,4.29
2015/1/5,6,6,4.37
2015/1/5,6,7,4.51
2015/1/5,6,8,4.51
2015/1/5,6,9,4.51
2015/1/5,6,10,4.91
2015/1/5,6,11,5.89
2015/1/5,6,12,12.25
2015/1/5,7,6,4.29
2015/1/5,7,7,4.51
2015/1/5,7,8,7.74
2015/1/5,7,9,7.94
2015/1/5,7,10,12.46
2015/1/5,7,11,12.62
2015/1/5,7,12,14.26
2015/1/5,8,1,12.25
2015/1/5,8,2,14.17
2015/1/5,8,3,14.3
2015/1/5,8,4,14.3
2015/1/5,8,5,14.34
2015/1/5,8,6,14.34
2015/1/5,8,7,14.36
2015/1/5,8,8,14.38
2015/1/5,8,9,14.39
2015/1/5,8,10,14.39
2015/1/5,8,11,14.38
2015/1/5,8,12,14.38
2015/1/5,9,1,18.51
2015/1/5,9,2,15.61
2015/1/5,9,3,15.61
2015/1/5,9,4,15.61
2015/1/5,9,5,14.39
2015/1/5,9,6,15.61
2015/1/5,9,7,14.4
2015/1/5,9,8,15.6
2015/1/5,9,9,15.6
2015/1/5,9,10,15.61
2015/1/5,9,11,15.47
2015/1/5,9,12,15.6
2015/1/5,10,1,15.6
2015/1/5,10,2,15.61
2015/1/5,10,3,15.61
2015/1/5,10,4,14.66
2015/1/5,10,5,15.62
2015/1/5,10,6,15.62
2015/1/5,10,7,15.61
2015/1/5,10,8,15.62
2015/1/5,10,9,14.66
2015/1/5,10,10,15.61
2015/1/5,10,11,15.61
2015/1/5,10,12,15.61
2015/1/5,11,1,27.67
2015/1/5,11,2,19.76
2015/1/5,11,3,18.63
2015/1/5,11,4,18.63
2015/1/5,11,5,16.75
2015/1/5,11,6,18.64
2015/1/5,11,7,18.64
2015/1/5,11,8,14.4
2015/1/5,11,9,16.62
2015/1/5,11,10,14.36
2015/1/5,11,11,14.34
2015/1/5,11,12,14.34
2015/1/5,12,1,14.39
2015/1/5,12,2,14.37
2015/1/5,12,3,14.37
2015/1/5,12,4,14.36
2015/1/5,12,5,14.37
2015/1/5,12,6,14.36
2015/1/5,12,7,14.35
2015/1/5,12,8,14.35
2015/1/5,12,9,14.35
2015/1/5,12,10,14.35
2015/1/5,12,11,14.36
2015/1/5,12,12,14.34
2015/1/5,13,1,19.76
2015/1/5,13,2,26.34
2015/1/5,13,3,26.32
2015/1/5,13,4,26.29
2015/1/5,13,5,26.29
2015/1/5,13,6,26.33
2015/1/5,13,7,26.31
2015/1/5,13,8,26.32
2015/1/5,13,9,26.3
2015/1/5,13,10,14.4
2015/1/5,13,11,19.79
2015/1/5,13,12,14.4
2015/1/5,14,1,14.4
2015/1/5,14,2,19.76
2015/1/5,14,3,26.29
2015/1/5,14,4,14.39
2015/1/5,14,5,26.3
2015/1/5,14,6,19.76
2015/1/5,14,7,19.76
2015/1/5,14,8,26.3
2015/1/5,14,9,17.07
2015/1/5,14,10,19.76
2015/1/5,14,11,19.79
2015/1/5,14,12,19.79
2015/1/5,15,1,26.3
2015/1/5,15,2,26.3
2015/1/5,15,3,26.3
2015/1/5,15,4,26.32
2015/1/5,15,5,26.31
2015/1/5,15,6,26.32
2015/1/5,15,7,26.31
2015/1/5,15,8,26.32
2015/1/5,15,9,26.33
2015/1/5,15,10,26.34
2015/1/5,15,11,26.86
2015/1/5,15,12,26.86
2015/1/5,16,1,14.39
2015/1/5,16,2,26.53
2015/1/5,16,3,27.64
2015/1/5,16,4,27.64
2015/1/5,16,5,27.64
2015/1/5,16,6,27.64
2015/1/5,16,7,27.65
2015/1/5,16,8,27.65
2015/1/5,16,9,27.65
2015/1/5,16,10,27.67
2015/1/5,16,11,27.66
2015/1/5,16,12,27.67
2015/1/5,17,1,22.95
2015/1/5,17,2,24.84
2015/1/5,17,3,25.63
2015/1/5,17,4,27.1
2015/1/5,17,5,27.05
2015/1/5,17,6,27.65
2015/1/5,17,7,27.65
2015/1/5,17,8,27.67
2015/1/5,17,9,28.33
2015/1/5,17,10,28.4
2015/1/5,17,11,28.78
2015/1/5,17,12,30.68
2015/1/5,18,1,26.25
2015/1/5,18,2,27.67
2015/1/5,18,3,28.33
2015/1/5,18,4,28.88
2015/1/5,18,5,28.88
2015/1/5,18,6,30.84
2015/1/5,18,7,30.84
2015/1/5,18,8,30.86
2015/1/5,18,9,31.42
2015/1/5,18,10,31.42
2015/1/5,18,11,31.7
2015/1/5,18,12,31.42
2015/1/5,19,1,31.01
2015/1/5,19,2,31.01
2015/1/5,19,3,30.84
2015/1/5,19,4,28.77
2015/1/5,19,5,30.84
2015/1/5,19,6,30.86
2015/1/5,19,7,30.86
2015/1/5,19,8,30.84
2015/1/5,19,9,30.84
2015/1/5,19,10,31.01
2015/1/5,19,11,30.86
2015/1/5,19,12,31.01
2015/1/5,20,1,30.84
2015/1/5,20,2,30.84
2015/1/5,20,3,30.84
2015/1/5,20,4,30.84
2015/1/5,20,5,30.84
2015/1/5,20,6,28.38
2015/1/5,20,7,28.34
2015/1/5,20,8,28.35
2015/1/5,20,9,28.34
2015/1/5,20,10,28.33
2015/1/5,20,11,28.01
2015/1/5,20,12,28.01
2015/1/5,21,1,45.11
2015/1/5,21,2,35.89
2015/1/5,21,3,31.7
2015/1/5,21,4,31.7
2015/1/5,21,5,31.42
2015/1/5,21,6,28.39
2015/1/5,21,7,28.38
2015/1/5,21,8,30.84
2015/1/5,21,9,28.38
2015/1/5,21,10,28.35
2015/1/5,21,11,28.38
2015/1/5,21,12,28.01
2015/1/5,22,1,36.73
2015/1/5,22,2,32.42
2015/1/5,22,3,32.42
2015/1/5,22,4,30.84
2015/1/5,22,5,30.84
2015/1/5,22,6,30.83
2015/1/5,22,7,30.83
2015/1/5,22,8,30.84
2015/1/5,22,9,30.83
2015/1/5,22,10,30.84
2015/1/5,22,11,30.82
2015/1/5,22,12,30.82
2015/1/5,23,1,30.82
2015/1/5,23,2,30.84
2015/1/5,23,3,33.28
2015/1/5,23,4,33.31
2015/1/5,23,5,60
2015/1/5,23,6,42.56
2015/1/5,23,7,30.88
2015/1/5,23,8,36.09
2015/1/5,23,9,38.51
2015/1/5,23,10,30.84
2015/1/5,23,11,30.86
2015/1/5,23,12,27.64
2015/1/5,24,1,65.18
2015/1/5,24,2,59
2015/1/5,24,3,59
2015/1/5,24,4,33.38
2015/1/5,24,5,37.65
2015/1/5,24,6,33.1
2015/1/5,24,7,59
2015/1/5,24,8,32.42
2015/1/5,24,9,33.1
2015/1/5,24,10,32.42
2015/1/5,24,11,32.42
2015/1/5,24,12,28.4
2015/1/6,1,1,85.14
2015/1/6,1,2,69.14
2015/1/6,1,3,62.14
2015/1/6,1,4,55.21
2015/1/6,1,5,76.36
2015/1/6,1,6,55.21
2015/1/6,1,7,33
2015/1/6,1,8,28.97
2015/1/6,1,9,28.94
2015/1/6,1,10,28.94
2015/1/6,1,11,14.39
2015/1/6,1,12,14.37
2015/1/6,2,1,14.34
2015/1/6,2,2,14.31
2015/1/6,2,3,14.31
2015/1/6,2,4,14.33
2015/1/6,2,5,14.31
2015/1/6,2,6,14.3
2015/1/6,2,7,14.3
2015/1/6,2,8,14.3
2015/1/6,2,9,14.3
2015/1/6,2,10,14.3
2015/1/6,2,11,14.3
2015/1/6,2,12,14.3
2015/1/6,3,1,28.94
2015/1/6,3,2,28.92
2015/1/6,3,3,28.94
2015/1/6,3,4,28.97
2015/1/6,3,5,33
2015/1/6,3,6,33
2015/1/6,3,7,28.92
2015/1/6,3,8,28.98
2015/1/6,3,9,28.92
2015/1/6,3,10,28.94
2015/1/6,3,11,33.35
2015/1/6,3,12,26.89
2015/1/6,4,1,28.97
2015/1/6,4,2,28.95
2015/1/6,4,3,33.34
2015/1/6,4,4,35.53
2015/1/6,4,5,33.35
2015/1/6,4,6,33.35
2015/1/6,4,7,35.53
2015/1/6,4,8,55.21
2015/1/6,4,9,60.14
2015/1/6,4,10,60.14
2015/1/6,4,11,65.13
2015/1/6,4,12,35.53
2015/1/6,5,1,115.16
2015/1/6,5,2,115.16
2015/1/6,5,3,95.15
2015/1/6,5,4,65.14
2015/1/6,5,5,65.13
2015/1/6,5,6,35.38
2015/1/6,5,7,65.14
2015/1/6,5,8,62.14
2015/1/6,5,9,65.18
2015/1/6,5,10,65.18
2015/1/6,5,11,65.18
2015/1/6,5,12,65.14
2015/1/6,6,1,14.39
2015/1/6,6,2,28.95
2015/1/6,6,3,28.96
2015/1/6,6,4,28.99
2015/1/6,6,5,33.68
2015/1/6,6,6,28.99
2015/1/6,6,7,28.99
2015/1/6,6,8,33.68
2015/1/6,6,9,33.67
2015/1/6,6,10,32
2015/1/6,6,11,33.68
2015/1/6,6,12,33.68
2015/1/6,7,1,14.38
2015/1/6,7,2,28.24
2015/1/6,7,3,28.24
2015/1/6,7,4,27.58
2015/1/6,7,5,28.24
2015/1/6,7,6,28.24
2015/1/6,7,7,28.9
2015/1/6,7,8,28.25
2015/1/6,7,9,28.94
2015/1/6,7,10,28.95
2015/1/6,7,11,28.96
2015/1/6,7,12,28.95
2015/1/6,8,1,27.58
2015/1/6,8,2,28.24
2015/1/6,8,3,28.26
2015/1/6,8,4,28.26
2015/1/6,8,5,28.99
2015/1/6,8,6,31.84
2015/1/6,8,7,31.84
2015/1/6,8,8,32.27
2015/1/6,8,9,32.27
2015/1/6,8,10,32.19
2015/1/6,8,11,32.19
2015/1/6,8,12,32
2015/1/6,9,1,32
2015/1/6,9,2,32.27
2015/1/6,9,3,32.27
2015/1/6,9,4,32
2015/1/6,9,5,32
2015/1/6,9,6,32
2015/1/6,9,7,28.93
2015/1/6,9,8,28.91
2015/1/6,9,9,28.93
2015/1/6,9,10,28.92
2015/1/6,9,11,28.93
2015/1/6,9,12,28.92
2015/1/6,10,1,85.61
2015/1/6,10,2,65.52
2015/1/6,10,3,54.74
2015/1/6,10,4,45.52
2015/1/6,10,5,41.97
2015/1/6,10,6,34.95
2015/1/6,10,7,35.52
2015/1/6,10,8,35.52
2015/1/6,10,9,35.52
2015/1/6,10,10,35.52
2015/1/6,10,11,32.27
2015/1/6,10,12,32
2015/1/6,11,1,31.84
2015/1/6,11,2,32
2015/1/6,11,3,32
2015/1/6,11,4,32.19
2015/1/6,11,5,32.19
2015/1/6,11,6,31.84
2015/1/6,11,7,31.84
2015/1/6,11,8,28.97
2015/1/6,11,9,28.99
2015/1/6,11,10,28.97
2015/1/6,11,11,31.84
2015/1/6,11,12,31.84
2015/1/6,12,1,45.52
2015/1/6,12,2,35.52
2015/1/6,12,3,35.52
2015/1/6,12,4,35.52
2015/1/6,12,5,35.52
2015/1/6,12,6,34.95
2015/1/6,12,7,32
2015/1/6,12,8,32
2015/1/6,12,9,32
2015/1/6,12,10,32
2015/1/6,12,11,31.98
2015/1/6,12,12,29.27
2015/1/6,13,1,28.94
2015/1/6,13,2,28.94
2015/1/6,13,3,28.94
2015/1/6,13,4,28.92
2015/1/6,13,5,28.94
2015/1/6,13,6,28.94
2015/1/6,13,7,28.26
2015/1/6,13,8,28.26
2015/1/6,13,9,28.26
2015/1/6,13,10,28.26
2015/1/6,13,11,28.26
2015/1/6,13,12,28.26
2015/1/6,14,1,35.51
2015/1/6,14,2,32
2015/1/6,14,3,32
2015/1/6,14,4,32
2015/1/6,14,5,29
2015/1/6,14,6,29
2015/1/6,14,7,28.94
2015/1/6,14,8,28.92
2015/1/6,14,9,28.26
2015/1/6,14,10,28.26
2015/1/6,14,11,28.26
2015/1/6,14,12,28.26
2015/1/6,15,1,28.65
2015/1/6,15,2,28.65
2015/1/6,15,3,28.65
2015/1/6,15,4,28.65
2015/1/6,15,5,28.65
2015/1/6,15,6,28.26
2015/1/6,15,7,28.26
2015/1/6,15,8,28.26
2015/1/6,15,9,28.25
2015/1/6,15,10,28.25
2015/1/6,15,11,28.25
2015/1/6,15,12,28.26
2015/1/6,16,1,28.25
2015/1/6,16,2,27.98
2015/1/6,16,3,27.96
2015/1/6,16,4,27.99
2015/1/6,16,5,28.24
2015/1/6,16,6,28.24
2015/1/6,16,7,28.24
2015/1/6,16,8,28.24
2015/1/6,16,9,28.24
2015/1/6,16,10,28.24
2015/1/6,16,11,28.24
2015/1/6,16,12,28.25
2015/1/6,17,1,27.58
2015/1/6,17,2,27.58
2015/1/6,17,3,28
2015/1/6,17,4,28
2015/1/6,17,5,28
2015/1/6,17,6,28
2015/1/6,17,7,28
2015/1/6,17,8,28
2015/1/6,17,9,28
2015/1/6,17,10,28.26
2015/1/6,17,11,28.26
2015/1/6,17,12,28.65
2015/1/6,18,1,21.85
2015/1/6,18,2,25.47
2015/1/6,18,3,25.47
2015/1/6,18,4,26
2015/1/6,18,5,27.58
2015/1/6,18,6,27.58
2015/1/6,18,7,27.58
2015/1/6,18,8,27.58
2015/1/6,18,9,27.58
2015/1/6,18,10,27.58
2015/1/6,18,11,27.58
2015/1/6,18,12,27.58
2015/1/6,19,1,28
2015/1/6,19,2,28
2015/1/6,19,3,28
2015/1/6,19,4,28
2015/1/6,19,5,27.7
2015/1/6,19,6,27.58
2015/1/6,19,7,27.69
2015/1/6,19,8,27.58
2015/1/6,19,9,27.58
2015/1/6,19,10,27.58
2015/1/6,19,11,27.58
2015/1/6,19,12,27.58
2015/1/6,20,1,27.58
2015/1/6,20,2,27.58
2015/1/6,20,3,27.58
2015/1/6,20,4,27.58
2015/1/6,20,5,27.58
2015/1/6,20,6,27.58
2015/1/6,20,7,27.58
2015/1/6,20,8,27.58
2015/1/6,20,9,27.58
2015/1/6,20,10,27.58
2015/1/6,20,11,27.58
2015/1/6,20,12,27.58
2015/1/6,21,1,22.53
2015/1/6,21,2,24.4
2015/1/6,21,3,24.39
2015/1/6,21,4,21.85
2015/1/6,21,5,22.17
2015/1/6,21,6,22.17
2015/1/6,21,7,22.17
2015/1/6,21,8,22.17
2015/1/6,21,9,22.17
2015/1/6,21,10,21.85
2015/1/6,21,11,21.83
2015/1/6,21,12,21.83
2015/1/6,22,1,27.58
2015/1/6,22,2,26.07
2015/1/6,22,3,26.05
2015/1/6,22,4,26.07
2015/1/6,22,5,23.22
2015/1/6,22,6,25.4
2015/1/6,22,7,23.13
2015/1/6,22,8,21.32
2015/1/6,22,9,20.48
2015/1/6,22,10,20
2015/1/6,22,11,18.2
2015/1/6,22,12,16.58
2015/1/6,23,1,27.58
2015/1/6,23,2,27.58
2015/1/6,23,3,27.58
2015/1/6,23,4,27.58
2015/1/6,23,5,27.58
2015/1/6,23,6,20.01
2015/1/6,23,7,14.39
2015/1/6,23,8,14.37
2015/1/6,23,9,14.38
2015/1/6,23,10,14.36
2015/1/6,23,11,14.31
2015/1/6,23,12,14.28
2015/1/6,24,1,20.01
2015/1/6,24,2,20.01
2015/1/6,24,3,14.39
2015/1/6,24,4,14.37
2015/1/6,24,5,14.34
2015/1/6,24,6,14.33
2015/1/6,24,7,14.34
2015/1/6,24,8,14.31
2015/1/6,24,9,14.3
2015/1/6,24,10,14.29
2015/1/6,24,11,14.27
2015/1/6,24,12,13.21
2015/1/7,1,1,14.33
2015/1/7,1,2,14.31
2015/1/7,1,3,14.31
2015/1/7,1,4,14.29
2015/1/7,1,5,14.28
2015/1/7,1,6,14.25
2015/1/7,1,7,14.19
2015/1/7,1,8,12.62
2015/1/7,2,1,14.3
2015/1/7,2,2,14.29
2015/1/7,2,3,14.29
2015/1/7,2,4,14.29
2015/1/7,2,5,14.29
2015/1/7,2,6,14.29
2015/1/7,2,7,14.3
2015/1/7,2,8,14.28
2015/1/7,2,9,14.28
2015/1/7,2,10,14.28
2015/1/7,2,11,14.3
2015/1/7,2,12,14.3
2015/1/7,3,1,14.3
2015/1/7,3,2,14.33
2015/1/7,3,3,14.38
2015/1/7,3,4,20.01
2015/1/7,3,5,14.38
2015/1/7,3,6,14.37
2015/1/7,3,7,14.37
2015/1/7,3,8,14.37
2015/1/7,3,9,14.36
2015/1/7,3,10,14.38
2015/1/7,3,11,14.38
2015/1/7,3,12,14.36
2015/1/7,4,1,14.3
2015/1/7,4,2,14.31
2015/1/7,4,3,14.31
2015/1/7,4,4,14.29
2015/1/7,4,5,14.3
2015/1/7,4,6,14.29
2015/1/7,4,7,14.3
2015/1/7,4,8,14.3
2015/1/7,4,9,14.3
2015/1/7,4,10,14.29
2015/1/7,4,11,14.28
2015/1/7,4,12,14.28
2015/1/7,5,1,14.31
2015/1/7,5,2,14.33
2015/1/7,5,3,14.31
2015/1/7,5,4,14.29
2015/1/7,5,5,14.28
2015/1/7,5,6,14.28
2015/1/7,5,7,14.3
2015/1/7,5,8,14.3
2015/1/7,5,9,14.3
2015/1/7,5,10,14.3
2015/1/7,5,11,14.31
2015/1/7,5,12,14.33
2015/1/7,6,3,4.29
2015/1/7,6,7,4.51
2015/1/7,6,8,4.51
2015/1/7,6,9,14.3
2015/1/7,6,10,14.3
2015/1/7,6,11,14.29
2015/1/7,6,12,14.31
2015/1/7,7,1,8.33
2015/1/7,7,2,8.56
2015/1/7,7,3,9.63
2015/1/7,7,4,14.27
2015/1/7,7,5,14.31
2015/1/7,7,6,14.33
2015/1/7,7,7,14.35
2015/1/7,7,8,14.38
2015/1/7,7,9,20.01
2015/1/7,7,10,26.73
2015/1/7,7,11,26.73
2015/1/7,7,12,26.74
2015/1/7,8,1,23.68
2015/1/7,8,2,24.88
2015/1/7,8,3,26.7
2015/1/7,8,4,26.72
2015/1/7,8,5,26.74
2015/1/7,8,6,26.74
2015/1/7,8,7,28.87
2015/1/7,8,8,28.87
2015/1/7,8,9,28.87
2015/1/7,8,10,29.36
2015/1/7,8,11,27.25
2015/1/7,8,12,29.36
2015/1/7,9,1,28.86
2015/1/7,9,2,28.86
2015/1/7,9,3,27.45
2015/1/7,9,4,27.4
2015/1/7,9,5,27.45
2015/1/7,9,6,27.43
2015/1/7,9,7,27.25
2015/1/7,9,8,26.76
2015/1/7,9,9,27.38
2015/1/7,9,10,27.43
2015/1/7,9,11,27.42
2015/1/7,9,12,27.43
2015/1/7,10,1,26.72
2015/1/7,10,2,26.72
2015/1/7,10,3,25.35
2015/1/7,10,4,25.35
2015/1/7,10,5,24.46
2015/1/7,10,6,24.46
2015/1/7,10,7,24.04
2015/1/7,10,8,24.01
2015/1/7,10,9,24.03
2015/1/7,10,10,24.02
2015/1/7,10,11,24.01
2015/1/7,10,12,24.02
2015/1/7,11,1,25.64
2015/1/7,11,2,25.96
2015/1/7,11,3,25.97
2015/1/7,11,4,25.96
2015/1/7,11,5,26.7
2015/1/7,11,6,25.96
2015/1/7,11,7,25.96
2015/1/7,11,8,24.88
2015/1/7,11,9,25.54
2015/1/7,11,10,25.52
2015/1/7,11,11,25.64
2015/1/7,11,12,23.69
2015/1/7,12,1,14.38
2015/1/7,12,2,24.09
2015/1/7,12,3,24.08
2015/1/7,12,4,24.15
2015/1/7,12,5,24.14
2015/1/7,12,6,24.15
2015/1/7,12,7,24.08
2015/1/7,12,8,24.08
2015/1/7,12,9,24.14
2015/1/7,12,10,24.14
2015/1/7,12,11,24.08
2015/1/7,12,12,19.15
2015/1/7,13,1,24.08
2015/1/7,13,2,19.96
2015/1/7,13,3,19.38
2015/1/7,13,4,19.15
2015/1/7,13,5,19.38
2015/1/7,13,6,19.15
2015/1/7,13,7,19.39
2015/1/7,13,8,19.15
2015/1/7,13,9,19.13
2015/1/7,13,10,20.03
2015/1/7,13,11,19.96
2015/1/7,13,12,19.38
2015/1/7,14,1,19.36
2015/1/7,14,2,19.36
2015/1/7,14,3,16.73
2015/1/7,14,4,19.15
2015/1/7,14,5,16.73
2015/1/7,14,6,19.15
2015/1/7,14,7,19.15
2015/1/7,14,8,16.72
2015/1/7,14,9,14.39
2015/1/7,14,10,16.72
2015/1/7,14,11,16.72
2015/1/7,14,12,16.72
2015/1/7,15,1,14.98
2015/1/7,15,2,16.72
2015/1/7,15,3,14.37
2015/1/7,15,4,14.37
2015/1/7,15,5,14.37
2015/1/7,15,6,14.38
2015/1/7,15,7,14.39
2015/1/7,15,8,14.38
2015/1/7,15,9,14.4
2015/1/7,15,10,14.37
2015/1/7,15,11,14.38
2015/1/7,15,12,14.39
2015/1/7,16,1,14.31
2015/1/7,16,2,14.31
2015/1/7,16,3,14.38
2015/1/7,16,4,14.37
2015/1/7,16,5,15.14
2015/1/7,16,6,15.14
2015/1/7,16,7,16.23
2015/1/7,16,8,16.25
2015/1/7,16,9,16.71
2015/1/7,16,10,16.71
2015/1/7,16,11,16.72
2015/1/7,16,12,19.36
2015/1/7,17,1,20.3
2015/1/7,17,2,22.49
2015/1/7,17,3,20.3
2015/1/7,17,4,20.3
2015/1/7,17,5,23.26
2015/1/7,17,6,23.91
2015/1/7,17,7,23.88
2015/1/7,17,8,26.59
2015/1/7,17,9,26.59
2015/1/7,17,10,26.59
2015/1/7,17,11,26.74
2015/1/7,17,12,27.42
2015/1/7,18,1,29.42
2015/1/7,18,2,35.11
2015/1/7,18,3,40.89
2015/1/7,18,4,35.12
2015/1/7,18,5,35.12
2015/1/7,18,6,39.41
2015/1/7,18,7,81.23
2015/1/7,18,8,91.73
2015/1/7,18,9,85.77
2015/1/7,18,10,91.77
2015/1/7,18,11,91.75
2015/1/7,18,12,83
2015/1/7,19,1,35.12
2015/1/7,19,2,35.12
2015/1/7,19,3,35.12
2015/1/7,19,4,35.11
2015/1/7,19,5,35.11
2015/1/7,19,6,35.11
2015/1/7,19,7,35.11
2015/1/7,19,8,35.11
2015/1/7,19,9,35.11
2015/1/7,19,10,35.11
2015/1/7,19,11,35.11
2015/1/7,19,12,32.63
2015/1/7,20,1,29.42
2015/1/7,20,2,29.42
2015/1/7,20,3,29.42
2015/1/7,20,4,29.42
2015/1/7,20,5,29.42
2015/1/7,20,6,29.42
2015/1/7,20,7,29.42
2015/1/7,20,8,30.81
2015/1/7,20,9,32
2015/1/7,20,10,30.81
2015/1/7,20,11,30.49
2015/1/7,20,12,29.42
2015/1/7,21,1,35.11
2015/1/7,21,2,35.11
2015/1/7,21,3,35.11
2015/1/7,21,4,35.11
2015/1/7,21,5,33.78
2015/1/7,21,6,32
2015/1/7,21,7,32
2015/1/7,21,8,30.81
2015/1/7,21,9,30.49
2015/1/7,21,10,29.42
2015/1/7,21,11,29.42
2015/1/7,21,12,29.42
2015/1/7,22,1,56.85
2015/1/7,22,2,49.77
2015/1/7,22,3,40.97
2015/1/7,22,4,33.67
2015/1/7,22,5,40.97
2015/1/7,22,6,30.49
2015/1/7,22,7,30.81
2015/1/7,22,8,29.63
2015/1/7,22,9,29.42
2015/1/7,22,10,29.42
2015/1/7,22,11,29.42
2015/1/7,22,12,29.27
2015/1/7,23,1,40.97
2015/1/7,23,2,33.5
2015/1/7,23,3,33.5
2015/1/7,23,4,33.36
2015/1/7,23,5,32
2015/1/7,23,6,32.32
2015/1/7,23,7,32
2015/1/7,23,8,31.89
2015/1/7,23,9,27.48
2015/1/7,23,10,27.47
2015/1/7,23,11,27.42
2015/1/7,23,12,27.02
2015/1/7,24,1,27.39
2015/1/7,24,2,27.38
2015/1/7,24,3,27.38
2015/1/7,24,4,26.93
2015/1/7,24,5,26.76
2015/1/7,24,6,26.76
2015/1/7,24,7,26.74
2015/1/7,24,8,26.74
2015/1/7,24,9,26.72
2015/1/7,24,10,26.7
2015/1/7,24,11,26.7
2015/1/7,24,12,26.7
2015/1/8,1,1,26.96
2015/1/8,1,2,28.33
2015/1/8,1,3,32
2015/1/8,1,4,32
2015/1/8,1,5,27.37
2015/1/8,1,6,27.33
2015/1/8,1,7,27.39
2015/1/8,1,8,27.31
2015/1/8,1,9,27.31
2015/1/8,1,10,27.31
2015/1/8,1,11,26.97
2015/1/8,1,12,26.97
2015/1/8,2,1,27.31
2015/1/8,2,2,27.03
2015/1/8,2,3,27.03
2015/1/8,2,4,26.97
2015/1/8,2,5,27.03
2015/1/8,2,6,26.97
2015/1/8,2,7,26.97
2015/1/8,2,8,26.97
2015/1/8,2,9,26.96
2015/1/8,2,10,26.96
2015/1/8,2,11,26.96
2015/1/8,2,12,14.4
2015/1/8,3,1,26.96
2015/1/8,3,2,26.96
2015/1/8,3,3,26.95
2015/1/8,3,4,14.35
2015/1/8,3,5,19.19
2015/1/8,3,6,19.19
2015/1/8,3,7,19.19
2015/1/8,3,8,19.19
2015/1/8,3,9,19.19
2015/1/8,3,10,19.22
2015/1/8,3,11,14.4
2015/1/8,3,12,19.19
2015/1/8,4,1,42.93
2015/1/8,4,2,14.92
2015/1/8,4,3,19.19
2015/1/8,4,4,19.19
2015/1/8,4,5,19.19
2015/1/8,4,6,19.22
2015/1/8,4,7,19.19
2015/1/8,4,8,19.19
2015/1/8,4,9,14.92
2015/1/8,4,10,19.19
2015/1/8,4,11,14.92
2015/1/8,4,12,19.22
2015/1/8,5,1,27.13
2015/1/8,5,2,27.12
2015/1/8,5,3,27.13
2015/1/8,5,4,27.12
2015/1/8,5,5,27.12
2015/1/8,5,6,27.12
2015/1/8,5,7,27.13
2015/1/8,5,8,27.13
2015/1/8,5,9,27.13
2015/1/8,5,10,27.13
2015/1/8,5,11,27.13
2015/1/8,5,12,27.31
2015/1/8,6,1,14.35
