ID,hour,holiday,maxtemp,mintemp,load,sixhour,day
2770,0.437,0.0,0.444,0.476,7.5184,7.3476,6.4952
2771,0.4795,0.0,0.444,0.476,7.5298,7.3791,6.4656
2772,0.521,0.0,0.444,0.476,7.5363,7.4929,6.4368
2773,0.5632,0.0,0.444,0.476,7.3409,7.6534,6.4105
2774,0.6055,0.0,0.444,0.476,7.1665,7.7585,6.3821
2775,0.6475,0.0,0.444,0.476,7.1592,7.7703,6.3499
2776,0.6898,0.0,0.444,0.476,7.3528,7.6434,6.3159
2777,0.7315,0.0,0.444,0.476,7.7191,7.4049,6.2842
2778,0.774,0.0,0.444,0.476,8.2186,6.9971,6.2536
2779,0.8155,0.0,0.444,0.476,8.3043,6.5036,6.2227
2780,0.8582,0.0,0.444,0.476,7.7968,6.0414,6.1921
2781,0.9,0.0,0.444,0.476,7.2304,5.6413,6.1648
2782,0.942,0.0,0.444,0.476,6.5909,5.3308,6.1429
2783,0.9845,0.0,0.444,0.476,6.2884,5.066,6.1235
2784,0.016,1.0,0.481,0.619,5.7718,4.9278,6.1098
2785,0.0582,1.0,0.481,0.619,5.343,4.9211,6.0998
2786,0.1005,1.0,0.481,0.619,5.0237,5.0526,6.0903
2787,0.1423,1.0,0.481,0.619,4.8302,5.3217,6.0799
2788,0.1847,1.0,0.481,0.619,4.7277,5.6592,6.0672
2789,0.2265,1.0,0.481,0.619,4.6994,6.0124,6.0533
2790,0.269,1.0,0.481,0.619,4.943,6.3292,6.0362
2791,0.3105,1.0,0.481,0.619,5.3025,6.5641,6.0088
2792,0.353,1.0,0.481,0.619,5.8127,6.6758,5.9759
2793,0.395,1.0,0.481,0.619,6.4449,6.6662,5.9391
2794,0.437,1.0,0.481,0.619,6.7527,6.6302,5.9109
2795,0.4795,1.0,0.481,0.619,6.8189,6.6535,5.889
2796,0.521,1.0,0.481,0.619,6.8437,6.7604,5.8756
2797,0.5632,1.0,0.481,0.619,6.7118,6.9021,5.8665
2798,0.6055,1.0,0.481,0.619,6.4827,6.9986,5.856
2799,0.6475,1.0,0.481,0.619,6.3871,7.03,5.8428
2800,0.6898,1.0,0.481,0.619,6.537,6.9516,5.8258
2801,0.7315,1.0,0.481,0.619,6.9585,6.7623,5.8052
2802,0.774,1.0,0.481,0.619,7.4855,6.4218,5.7861
2803,0.8155,1.0,0.481,0.619,7.5616,6.012,5.7814
2804,0.8582,1.0,0.481,0.619,7.0621,5.6341,5.7832
2805,0.9,1.0,0.481,0.619,6.5756,5.3019,5.7854
2806,0.942,1.0,0.481,0.619,6.0662,5.0279,5.7821
2807,0.9845,1.0,0.481,0.619,5.8226,4.7851,5.7711
2808,0.016,1.0,0.556,0.571,5.4425,4.6336,5.7579
2809,0.0582,1.0,0.556,0.571,5.1029,4.5569,5.7459
2810,0.1005,1.0,0.556,0.571,4.7946,4.595,5.7361
2811,0.1423,1.0,0.556,0.571,4.5824,4.7584,5.7303
2812,0.1847,1.0,0.556,0.571,4.4225,5.0338,5.7323
2813,0.2265,1.0,0.556,0.571,4.3659,5.355,5.7427
2814,0.269,1.0,0.556,0.571,4.533,5.6865,5.7736
2815,0.3105,1.0,0.556,0.571,4.6432,5.9949,5.8483
2816,0.353,1.0,0.556,0.571,5.0229,6.1963,5.9384
2817,0.395,1.0,0.556,0.571,5.5629,6.2807,6.0211
2818,0.437,1.0,0.556,0.571,6.0747,6.29,6.0856
2819,0.4795,1.0,0.556,0.571,6.293,6.3183,6.1415
2820,0.521,1.0,0.556,0.571,6.5225,6.4025,6.1861
2821,0.5632,1.0,0.556,0.571,6.4934,6.5616,6.2234
2822,0.6055,1.0,0.556,0.571,6.2315,6.7076,6.2663
2823,0.6475,1.0,0.556,0.571,6.0693,6.8006,6.3164
2824,0.6898,1.0,0.556,0.571,6.1305,6.7766,6.374
2825,0.7315,1.0,0.556,0.571,6.4628,6.6259,6.4313
2826,0.774,1.0,0.556,0.571,7.0273,6.3092,6.476
2827,0.8155,1.0,0.556,0.571,7.448,5.8704,6.5164
2828,0.8582,1.0,0.556,0.571,7.1076,5.4457,6.5521
2829,0.9,1.0,0.556,0.571,6.6277,5.0812,6.5818
2830,0.942,1.0,0.556,0.571,5.9859,4.829,6.6098
2831,0.9845,1.0,0.556,0.571,5.5587,4.6717,6.6345
2832,0.016,0.0,0.37,0.238,5.1274,4.6963,6.6526
2833,0.0582,0.0,0.37,0.238,4.8149,4.9665,6.6699
2834,0.1005,0.0,0.37,0.238,4.5594,5.4041,6.6881
2835,0.1423,0.0,0.37,0.238,4.4409,5.9218,6.7038
2836,0.1847,0.0,0.37,0.238,4.4726,6.447,6.7173
2837,0.2265,0.0,0.37,0.238,4.6153,6.9499,6.7287
2838,0.269,0.0,0.37,0.238,5.2746,7.3364,6.7369
2839,0.3105,0.0,0.37,0.238,6.4364,7.4952,6.7394
2840,0.353,0.0,0.37,0.238,7.1849,7.5079,6.7393
2841,0.395,0.0,0.37,0.238,7.547,7.4619,6.7343
2842,0.437,0.0,0.37,0.238,7.6239,7.4435,6.7255
2843,0.4795,0.0,0.37,0.238,7.6327,7.4776,6.7137
2844,0.521,0.0,0.37,0.238,7.5933,7.5622,6.7035
2845,0.5632,0.0,0.37,0.238,7.3891,7.7334,6.6952
2846,0.6055,0.0,0.37,0.238,7.2614,7.8507,6.6873
2847,0.6475,0.0,0.37,0.238,7.2709,7.8623,6.6802
2848,0.6898,0.0,0.37,0.238,7.5138,7.7198,6.673
2849,0.7315,0.0,0.37,0.238,7.8369,7.4389,6.6657
2850,0.774,0.0,0.37,0.238,8.1012,7.0156,6.662
2851,0.8155,0.0,0.37,0.238,8.4163,6.4845,6.6582
2852,0.8582,0.0,0.37,0.238,7.965,5.9896,6.658
2853,0.9,0.0,0.37,0.238,7.3405,5.5693,6.6627
2854,0.942,0.0,0.37,0.238,6.6586,5.2589,6.6644
2855,0.9845,0.0,0.37,0.238,6.1515,5.0484,6.6623
2856,0.016,0.0,0.556,0.333,5.5614,5.0336,6.6608
2857,0.0582,0.0,0.556,0.333,5.2298,5.2444,6.6575
2858,0.1005,0.0,0.556,0.333,4.9958,5.6088,6.6535
2859,0.1423,0.0,0.556,0.333,4.8187,6.0435,6.6516
2860,0.1847,0.0,0.556,0.333,4.7962,6.4797,6.6494
2861,0.2265,0.0,0.556,0.333,4.8883,6.8901,6.6471
2862,0.269,0.0,0.556,0.333,5.4727,7.2027,6.6453
2863,0.3105,0.0,0.556,0.333,6.4946,7.3185,6.6488
2864,0.353,0.0,0.556,0.333,7.1826,7.3001,6.6534
2865,0.395,0.0,0.556,0.333,7.427,7.2458,6.6634
2866,0.437,0.0,0.556,0.333,7.4128,7.2337,6.6779
2867,0.4795,0.0,0.556,0.333,7.3512,7.2856,6.6973
2868,0.521,0.0,0.556,0.333,7.3482,7.3962,6.7152
2869,0.5632,0.0,0.556,0.333,7.1895,7.5855,6.7286
2870,0.6055,0.0,0.556,0.333,7.0721,7.7334,6.7388
2871,0.6475,0.0,0.556,0.333,7.1011,7.7919,6.748
2872,0.6898,0.0,0.556,0.333,7.3401,7.6852,6.7532
2873,0.7315,0.0,0.556,0.333,7.6625,7.4252,6.7545
2874,0.774,0.0,0.556,0.333,8.0121,7.0106,6.753
2875,0.8155,0.0,0.556,0.333,8.3253,6.4814,6.7578
2876,0.8582,0.0,0.556,0.333,7.9593,5.9715,6.7617
2877,0.9,0.0,0.556,0.333,7.4522,5.525,6.7615
2878,0.942,0.0,0.556,0.333,6.6996,5.1992,6.7602
2879,0.9845,0.0,0.556,0.333,6.103,4.9875,6.7635
2880,0.016,0.0,0.444,0.381,5.5243,4.9717,6.7676
2881,0.0582,0.0,0.444,0.381,5.1499,5.2098,6.7699
2882,0.1005,0.0,0.444,0.381,4.8998,5.6088,6.7733
2883,0.1423,0.0,0.444,0.381,4.7736,6.0907,6.777
2884,0.1847,0.0,0.444,0.381,4.7445,6.5936,6.78
2885,0.2265,0.0,0.444,0.381,4.8329,7.091,6.7824
2886,0.269,0.0,0.444,0.381,5.4295,7.4822,6.783
2887,0.3105,0.0,0.444,0.381,6.5787,7.6375,6.7831
2888,0.353,0.0,0.444,0.381,7.2935,7.6415,6.7831
2889,0.395,0.0,0.444,0.381,7.6648,7.5843,6.7808
2890,0.437,0.0,0.444,0.381,7.7624,7.5348,6.7774
2891,0.4795,0.0,0.444,0.381,7.8174,7.5143,6.7738
2892,0.521,0.0,0.444,0.381,7.7761,7.5475,6.7706
2893,0.5632,0.0,0.444,0.381,7.5107,7.7024,6.7726
2894,0.6055,0.0,0.444,0.381,7.3176,7.8249,6.7832
2895,0.6475,0.0,0.444,0.381,7.3218,7.8459,6.7955
2896,0.6898,0.0,0.444,0.381,7.4652,7.7131,6.8102
2897,0.7315,0.0,0.444,0.381,7.6947,7.4612,6.827
2898,0.774,0.0,0.444,0.381,7.975,7.0692,6.8397
2899,0.8155,0.0,0.444,0.381,8.44,6.5301,6.8407
2900,0.8582,0.0,0.444,0.381,8.053,6.0181,6.8403
2901,0.9,0.0,0.444,0.381,7.4476,5.5872,6.8402
2902,0.942,0.0,0.444,0.381,6.6686,5.2786,6.8449
2903,0.9845,0.0,0.444,0.381,6.1829,5.0632,6.8495
2904,0.016,0.0,0.444,0.286,5.6234,5.033,6.8529
2905,0.0582,0.0,0.444,0.286,5.205,5.2625,6.8577
2906,0.1005,0.0,0.444,0.286,4.9809,5.648,6.8613
2907,0.1423,0.0,0.444,0.286,4.8623,6.1057,6.864
2908,0.1847,0.0,0.444,0.286,4.8172,6.5828,6.8671
2909,0.2265,0.0,0.444,0.286,4.8902,7.0564,6.8706
2910,0.269,0.0,0.444,0.286,5.4425,7.4328,6.8741
2911,0.3105,0.0,0.444,0.286,6.5818,7.5953,6.8736
2912,0.353,0.0,0.444,0.286,7.2942,7.6418,6.8708
2913,0.395,0.0,0.444,0.286,7.6082,7.6431,6.8665
2914,0.437,0.0,0.444,0.286,7.6801,7.6664,6.8601
2915,0.4795,0.0,0.444,0.286,7.7314,7.7272,6.8491
2916,0.521,0.0,0.444,0.286,7.7008,7.8236,6.8379
2917,0.5632,0.0,0.444,0.286,7.557,7.9751,6.8229
2918,0.6055,0.0,0.444,0.286,7.573,8.0533,6.8003
2919,0.6475,0.0,0.444,0.286,7.6163,8.025,6.7737
2920,0.6898,0.0,0.444,0.286,7.8197,7.852,6.7418
2921,0.7315,0.0,0.444,0.286,8.0966,7.5512,6.7077
2922,0.774,0.0,0.444,0.286,8.279,7.1221,6.677
2923,0.8155,0.0,0.444,0.286,8.466,6.5978,6.6659
2924,0.8582,0.0,0.444,0.286,8.0419,6.102,6.6572
2925,0.9,0.0,0.444,0.286,7.4468,5.6821,6.6495
2926,0.942,0.0,0.444,0.286,6.7814,5.3673,6.643
2927,0.9845,0.0,0.444,0.286,6.2923,5.1476,6.6427
2928,0.016,0.0,0.407,0.238,5.7041,5.118,6.6452
2929,0.0582,0.0,0.407,0.238,5.3201,5.3264,6.6448
2930,0.1005,0.0,0.407,0.238,5.0673,5.6863,6.6412
2931,0.1423,0.0,0.407,0.238,4.9273,6.1159,6.636
2932,0.1847,0.0,0.407,0.238,4.8925,6.5547,6.6281
2933,0.2265,0.0,0.407,0.238,4.9744,6.9701,6.6159
2934,0.269,0.0,0.407,0.238,5.5266,7.288,6.5891
2935,0.3105,0.0,0.407,0.238,6.5703,7.3922,6.5336
2936,0.353,0.0,0.407,0.238,7.2269,7.3595,6.4762
2937,0.395,0.0,0.407,0.238,7.5046,7.272,6.4363
2938,0.437,0.0,0.407,0.238,7.5252,7.1933,6.4076
2939,0.4795,0.0,0.407,0.238,7.4671,7.162,6.385
2940,0.521,0.0,0.407,0.238,7.4338,7.18,6.3656
2941,0.5632,0.0,0.407,0.238,7.1956,7.3473,6.3509
2942,0.6055,0.0,0.407,0.238,7.0304,7.4811,6.3351
2943,0.6475,0.0,0.407,0.238,6.9799,7.5282,6.3148
2944,0.6898,0.0,0.407,0.238,7.0533,7.4568,6.293
2945,0.7315,0.0,0.407,0.238,7.279,7.2909,6.2784
2946,0.774,0.0,0.407,0.238,7.5417,6.9947,6.2687
2947,0.8155,0.0,0.407,0.238,8.1999,6.5131,6.2447
2948,0.8582,0.0,0.407,0.238,7.8331,6.038,6.2177
2949,0.9,0.0,0.407,0.238,7.2621,5.6278,6.1948
2950,0.942,0.0,0.407,0.238,6.625,5.3077,6.176
2951,0.9845,0.0,0.407,0.238,6.2835,5.0408,6.1621
2952,0.016,1.0,0.37,0.333,5.7649,4.8939,6.1541
2953,0.0582,1.0,0.37,0.333,5.3102,4.8818,6.1491
2954,0.1005,1.0,0.37,0.333,4.9824,5.0263,6.1448
2955,0.1423,1.0,0.37,0.333,4.8011,5.317,6.1391
2956,0.1847,1.0,0.37,0.333,4.704,5.6725,6.1331
2957,0.2265,1.0,0.37,0.333,4.6822,6.0464,6.1264
2958,0.269,1.0,0.37,0.333,4.8834,6.3937,6.1136
2959,0.3105,1.0,0.37,0.333,5.2379,6.6614,6.0919
2960,0.353,1.0,0.37,0.333,5.849,6.7951,6.0629
2961,0.395,1.0,0.37,0.333,6.5458,6.7862,6.0315
2962,0.437,1.0,0.37,0.333,6.8365,6.7349,6.0091
2963,0.4795,1.0,0.37,0.333,6.926,6.7355,5.9936
2964,0.521,1.0,0.37,0.333,6.9669,6.7925,5.9849
2965,0.5632,1.0,0.37,0.333,6.8441,6.9225,5.9804
2966,0.6055,1.0,0.37,0.333,6.6514,7.0116,5.9728
2967,0.6475,1.0,0.37,0.333,6.4923,7.0483,5.9651
2968,0.6898,1.0,0.37,0.333,6.529,6.989,5.9554
2969,0.7315,1.0,0.37,0.333,6.9294,6.8258,5.9392
2970,0.774,1.0,0.37,0.333,7.3088,6.5362,5.9218
2971,0.8155,1.0,0.37,0.333,7.6239,6.1307,5.907
2972,0.8582,1.0,0.37,0.333,7.1864,5.7462,5.9002
2973,0.9,1.0,0.37,0.333,6.7126,5.4049,5.8962
2974,0.942,1.0,0.37,0.333,6.1729,5.1362,5.8918
2975,0.9845,1.0,0.37,0.333,5.9504,4.8977,5.8836
2976,0.016,1.0,0.222,0.333,5.571,4.7322,5.8742
2977,0.0582,1.0,0.222,0.333,5.1912,4.6529,5.8664
2978,0.1005,1.0,0.222,0.333,4.8791,4.6988,5.8611
2979,0.1423,1.0,0.222,0.333,4.6646,4.8868,5.8585
2980,0.1847,1.0,0.222,0.333,4.561,5.1763,5.8588
2981,0.2265,1.0,0.222,0.333,4.5193,5.5155,5.8639
2982,0.269,1.0,0.222,0.333,4.5782,5.8787,5.8876
2983,0.3105,1.0,0.222,0.333,4.7151,6.2157,5.9413
2984,0.353,1.0,0.222,0.333,5.1549,6.4345,6.0086
2985,0.395,1.0,0.222,0.333,5.7924,6.5204,6.073
2986,0.437,1.0,0.222,0.333,6.298,6.5203,6.1253
2987,0.4795,1.0,0.222,0.333,6.5542,6.518,6.1705
2988,0.521,1.0,0.222,0.333,6.7577,6.5401,6.2057
2989,0.5632,1.0,0.222,0.333,6.737,6.6286,6.24
2990,0.6055,1.0,0.222,0.333,6.4674,6.7213,6.2803
2991,0.6475,1.0,0.222,0.333,6.3083,6.7727,6.3281
2992,0.6898,1.0,0.222,0.333,6.2968,6.7342,6.383
2993,0.7315,1.0,0.222,0.333,6.5405,6.6034,6.4399
2994,0.774,1.0,0.222,0.333,6.8904,6.3457,6.4903
2995,0.8155,1.0,0.222,0.333,7.2679,5.9685,6.5311
2996,0.8582,1.0,0.222,0.333,7.0239,5.5897,6.5632
2997,0.9,1.0,0.222,0.333,6.6166,5.2541,6.5894
2998,0.942,1.0,0.222,0.333,6.0662,5.0045,6.6105
2999,0.9845,1.0,0.222,0.333,5.7553,4.8189,6.6274
3000,0.016,0.0,0.259,0.333,5.3446,4.7858,6.641
3001,0.0582,0.0,0.259,0.333,5.0042,4.9525,6.6523
3002,0.1005,0.0,0.259,0.333,4.751,5.2888,6.6622
3003,0.1423,0.0,0.259,0.333,4.603,5.7447,6.6714
3004,0.1847,0.0,0.259,0.333,4.5686,6.2422,6.679
3005,0.2265,0.0,0.259,0.333,4.6417,6.7417,6.6831
3006,0.269,0.0,0.259,0.333,5.1461,7.1512,6.6728
3007,0.3105,0.0,0.259,0.333,6.0047,7.4106,6.639
3008,0.353,0.0,0.259,0.333,6.7688,7.5215,6.593
3009,0.395,0.0,0.259,0.333,7.3386,7.5409,6.5494
3010,0.437,0.0,0.259,0.333,7.5532,7.5513,6.5122
3011,0.4795,0.0,0.259,0.333,7.6388,7.5956,6.4759
3012,0.521,0.0,0.259,0.333,7.6029,7.6784,6.4414
3013,0.5632,0.0,0.259,0.333,7.5612,7.7929,6.4006
3014,0.6055,0.0,0.259,0.333,7.4346,7.8527,6.3534
3015,0.6475,0.0,0.259,0.333,7.4549,7.818,6.3002
3016,0.6898,0.0,0.259,0.333,7.6155,7.6439,6.2462
3017,0.7315,0.0,0.259,0.333,7.9046,7.3535,6.1947
3018,0.774,0.0,0.259,0.333,8.0997,6.9488,6.1484
3019,0.8155,0.0,0.259,0.333,8.248,6.4532,6.1162
3020,0.8582,0.0,0.259,0.333,7.7933,5.9859,6.0912
3021,0.9,0.0,0.259,0.333,7.2468,5.5818,6.0716
3022,0.942,0.0,0.259,0.333,6.5711,5.2788,6.0541
3023,0.9845,0.0,0.259,0.333,6.1618,5.0415,6.0376
3024,0.016,1.0,0.296,0.333,5.6719,4.9127,6.0246
3025,0.0582,1.0,0.296,0.333,5.2742,4.8994,6.0162
3026,0.1005,1.0,0.296,0.333,4.9897,5.0117,6.0112
3027,0.1423,1.0,0.296,0.333,4.8222,5.2567,6.0077
3028,0.1847,1.0,0.296,0.333,4.7529,5.5749,6.0065
3029,0.2265,1.0,0.296,0.333,4.738,5.9129,6.0091
3030,0.269,1.0,0.296,0.333,4.8994,6.2255,6.0271
3031,0.3105,1.0,0.296,0.333,5.1939,6.457,6.0775
3032,0.353,1.0,0.296,0.333,5.6635,6.5632,6.1391
3033,0.395,1.0,0.296,0.333,6.2926,6.5444,6.1901
3034,0.437,1.0,0.296,0.333,6.6621,6.4872,6.2287
3035,0.4795,1.0,0.296,0.333,6.7661,6.4709,6.2611
3036,0.521,1.0,0.296,0.333,6.7745,6.5066,6.2908
3037,0.5632,1.0,0.296,0.333,6.5833,6.6552,6.3206
3038,0.6055,1.0,0.296,0.333,6.3003,6.8041,6.3571
3039,0.6475,1.0,0.296,0.333,6.1802,6.9035,6.3996
3040,0.6898,1.0,0.296,0.333,6.319,6.8753,6.4441
3041,0.7315,1.0,0.296,0.333,6.6678,6.7252,6.4869
3042,0.774,1.0,0.296,0.333,6.9891,6.4537,6.5232
3043,0.8155,1.0,0.296,0.333,7.4748,6.053,6.5638
3044,0.8582,1.0,0.296,0.333,7.1937,5.6658,6.6013
3045,0.9,1.0,0.296,0.333,6.7768,5.326,6.6318
3046,0.942,1.0,0.296,0.333,6.1496,5.0885,6.6548
3047,0.9845,1.0,0.296,0.333,5.7676,4.9272,6.671
3048,0.016,1.0,0.333,0.238,5.3599,4.9227,6.6811
3049,0.0582,1.0,0.333,0.238,5.0708,5.1446,6.689
3050,0.1005,1.0,0.333,0.238,4.87,5.5233,6.695
3051,0.1423,1.0,0.333,0.238,4.7384,5.9863,6.7019
3052,0.1847,1.0,0.333,0.238,4.7246,6.4637,6.7085
3053,0.2265,1.0,0.333,0.238,4.7996,6.921,6.7157
3054,0.269,1.0,0.333,0.238,5.3331,7.28,6.7214
3055,0.3105,1.0,0.333,0.238,6.4016,7.4296,6.7279
3056,0.353,1.0,0.333,0.238,7.1424,7.4352,6.732
3057,0.395,1.0,0.333,0.238,7.5164,7.3825,6.7319
3058,0.437,1.0,0.333,0.238,7.5887,7.3487,6.7287
3059,0.4795,1.0,0.333,0.238,7.5436,7.3742,6.7243
3060,0.521,1.0,0.333,0.238,7.487,7.4363,6.7213
3061,0.5632,1.0,0.333,0.238,7.2996,7.6279,6.7181
3062,0.6055,1.0,0.333,0.238,7.1761,7.7807,6.7154
3063,0.6475,1.0,0.333,0.238,7.2002,7.8321,6.714
3064,0.6898,1.0,0.333,0.238,7.386,7.7183,6.7146
3065,0.7315,1.0,0.333,0.238,7.6966,7.4617,6.715
3066,0.774,1.0,0.333,0.238,7.8591,7.0855,6.7149
3067,0.8155,1.0,0.333,0.238,8.4492,6.554,6.7123
3068,0.8582,1.0,0.333,0.238,8.0932,6.0409,6.7132
3069,0.9,1.0,0.333,0.238,7.5088,5.6065,6.7136
3070,0.942,1.0,0.333,0.238,6.703,5.3035,6.7124
3071,0.9845,1.0,0.333,0.238,6.1569,5.106,6.7103
3072,0.016,0.0,0.407,0.238,5.602,5.0838,6.7088
3073,0.0582,0.0,0.407,0.238,5.2604,5.2999,6.7048
3074,0.1005,0.0,0.407,0.238,5.0145,5.6712,6.7008
3075,0.1423,0.0,0.407,0.238,4.9025,6.1065,6.6967
3076,0.1847,0.0,0.407,0.238,4.8845,6.5442,6.693
3077,0.2265,0.0,0.407,0.238,4.9721,6.9553,6.689
3078,0.269,0.0,0.407,0.238,5.4689,7.2796,6.6842
3079,0.3105,0.0,0.407,0.238,6.5569,7.3904,6.6806
3080,0.353,0.0,0.407,0.238,7.2426,7.3688,6.677
3081,0.395,0.0,0.407,0.238,7.5138,7.3108,6.6778
3082,0.437,0.0,0.407,0.238,7.5107,7.2926,6.6807
3083,0.4795,0.0,0.407,0.238,7.4388,7.337,6.6845
3084,0.521,0.0,0.407,0.238,7.4147,7.4108,6.6879
3085,0.5632,0.0,0.407,0.238,7.222,7.6049,6.6907
3086,0.6055,0.0,0.407,0.238,7.1126,7.7717,6.6915
3087,0.6475,0.0,0.407,0.238,7.1661,7.8305,6.6897
3088,0.6898,0.0,0.407,0.238,7.4013,7.7094,6.6815
3089,0.7315,0.0,0.407,0.238,7.7054,7.4431,6.6715
3090,0.774,0.0,0.407,0.238,7.8576,7.0611,6.6596
3091,0.8155,0.0,0.407,0.238,8.3861,6.5241,6.6467
3092,0.8582,0.0,0.407,0.238,8.1138,5.9915,6.6301
3093,0.9,0.0,0.407,0.238,7.5187,5.5389,6.6148
3094,0.942,0.0,0.407,0.238,6.6747,5.2258,6.6061
3095,0.9845,0.0,0.407,0.238,6.1075,5.0207,6.6059
3096,0.016,0.0,0.444,0.429,5.5656,4.9855,6.6068
3097,0.0582,0.0,0.444,0.429,5.1644,5.2029,6.606
3098,0.1005,0.0,0.444,0.429,4.9178,5.5759,6.6024
3099,0.1423,0.0,0.444,0.429,4.803,6.031,6.5967
3100,0.1847,0.0,0.444,0.429,4.7962,6.4952,6.5873
3101,0.2265,0.0,0.444,0.429,4.8769,6.9371,6.5744
3102,0.269,0.0,0.444,0.429,5.3545,7.2942,6.5484
3103,0.3105,0.0,0.444,0.429,6.4693,7.4307,6.4943
3104,0.353,0.0,0.444,0.429,7.1554,7.4269,6.4373
3105,0.395,0.0,0.444,0.429,7.5337,7.3584,6.3912
3106,0.437,0.0,0.444,0.429,7.5815,7.2958,6.3524
3107,0.4795,0.0,0.444,0.429,7.5279,7.2852,6.3173
3108,0.521,0.0,0.444,0.429,7.4973,7.2978,6.2838
3109,0.5632,0.0,0.444,0.429,7.2885,7.4288,6.2515
3110,0.6055,0.0,0.444,0.429,7.1325,7.5261,6.2156
3111,0.6475,0.0,0.444,0.429,7.1229,7.5311,6.1742
3112,0.6898,0.0,0.444,0.429,7.2059,7.4076,6.1332
3113,0.7315,0.0,0.444,0.429,7.4641,7.1808,6.0964
3114,0.774,0.0,0.444,0.429,7.573,6.8497,6.0648
3115,0.8155,0.0,0.444,0.429,8.0744,6.3614,6.0374
3116,0.8582,0.0,0.444,0.429,7.7161,5.8808,6.0128
3117,0.9,0.0,0.444,0.429,7.1531,5.4662,5.99
3118,0.942,0.0,0.444,0.429,6.4647,5.1504,5.9738
3119,0.9845,0.0,0.444,0.429,6.1033,4.8946,5.9611
3120,0.016,1.0,0.444,0.333,5.5867,4.7518,5.9525
3121,0.0582,1.0,0.444,0.333,5.1442,4.7565,5.9462
3122,0.1005,1.0,0.444,0.333,4.8329,4.9155,5.9414
3123,0.1423,1.0,0.444,0.333,4.6654,5.2089,5.9364
3124,0.1847,1.0,0.444,0.333,4.5701,5.5557,5.9317
3125,0.2265,1.0,0.444,0.333,4.5682,5.9087,5.9247
3126,0.269,1.0,0.444,0.333,4.73,6.2357,5.9097
3127,0.3105,1.0,0.444,0.333,5.1725,6.4594,5.885
3128,0.353,1.0,0.444,0.333,5.7871,6.5399,5.853
3129,0.395,1.0,0.444,0.333,6.4257,6.4907,5.8176
3130,0.437,1.0,0.444,0.333,6.6506,6.4191,5.7897
3131,0.4795,1.0,0.444,0.333,6.6862,6.4016,5.7677
3132,0.521,1.0,0.444,0.333,6.6923,6.4221,5.7521
3133,0.5632,1.0,0.444,0.333,6.5148,6.5723,5.7401
3134,0.6055,1.0,0.444,0.333,6.2697,6.7149,5.7255
3135,0.6475,1.0,0.444,0.333,6.1309,6.794,5.7107
3136,0.6898,1.0,0.444,0.333,6.2207,6.7698,5.6959
3137,0.7315,1.0,0.444,0.333,6.581,6.6397,5.6798
3138,0.774,1.0,0.444,0.333,6.8154,6.4004,5.6671
3139,0.8155,1.0,0.444,0.333,7.4159,5.9967,5.66
3140,0.8582,1.0,0.444,0.333,7.1252,5.5951,5.6556
3141,0.9,1.0,0.444,0.333,6.6059,5.2519,5.6512
3142,0.942,1.0,0.444,0.333,6.0754,4.982,5.6444
3143,0.9845,1.0,0.444,0.333,5.8004,4.7489,5.6337
3144,0.016,1.0,0.407,0.238,5.3794,4.5808,5.6227
3145,0.0582,1.0,0.407,0.238,4.9939,4.5116,5.6136
3146,0.1005,1.0,0.407,0.238,4.7158,4.5622,5.6061
3147,0.1423,1.0,0.407,0.238,4.5464,4.7337,5.5999
3148,0.1847,1.0,0.407,0.238,4.4562,4.9879,5.5972
3149,0.2265,1.0,0.407,0.238,4.4019,5.2806,5.6013
3150,0.269,1.0,0.407,0.238,4.3705,5.6053,5.6274
3151,0.3105,1.0,0.407,0.238,4.5789,5.8796,5.6914
3152,0.353,1.0,0.407,0.238,5.0191,6.03,5.7673
3153,0.395,1.0,0.407,0.238,5.5756,6.0633,5.8325
3154,0.437,1.0,0.407,0.238,5.9813,6.0441,5.8823
3155,0.4795,1.0,0.407,0.238,6.158,6.0502,5.9252
3156,0.521,1.0,0.407,0.238,6.3186,6.0819,5.9634
3157,0.5632,1.0,0.407,0.238,6.225,6.252,6.0002
3158,0.6055,1.0,0.407,0.238,5.9213,6.435,6.0477
3159,0.6475,1.0,0.407,0.238,5.7756,6.556,6.1023
3160,0.6898,1.0,0.407,0.238,5.8658,6.5637,6.1602
3161,0.7315,1.0,0.407,0.238,6.1947,6.4553,6.217
3162,0.774,1.0,0.407,0.238,6.5087,6.2228,6.2647
3163,0.8155,1.0,0.407,0.238,7.2457,5.8111,6.2966
3164,0.8582,1.0,0.407,0.238,7.0197,5.3974,6.3279
3165,0.9,1.0,0.407,0.238,6.5011,5.0465,6.3585
3166,0.942,1.0,0.407,0.238,5.9121,4.7933,6.3805
3167,0.9845,1.0,0.407,0.238,5.5446,4.6191,6.3942
3168,0.016,0.0,0.519,0.429,5.114,4.5997,6.4039
3169,0.0582,0.0,0.519,0.429,4.7751,4.8228,6.4153
3170,0.1005,0.0,0.519,0.429,4.5376,5.2069,6.4268
3171,0.1423,0.0,0.519,0.429,4.3954,5.6643,6.4401
3172,0.1847,0.0,0.519,0.429,4.3931,6.1284,6.4523
3173,0.2265,0.0,0.519,0.429,4.4994,6.5764,6.4646
3174,0.269,0.0,0.519,0.429,4.9977,6.9492,6.4768
3175,0.3105,0.0,0.519,0.429,6.1137,7.1149,6.4895
3176,0.353,0.0,0.519,0.429,6.8422,7.1513,6.4995
